area,decoration,elevator,flood,follow_number,location,look_number,orientation,pub_duration,room,title,total_price,unit,unit_price,xiaoqu
78.96,精装,有电梯,低楼层(共28层)2015年建板塔结合,15,西乡,43,西北,2个月以前,2室2厅,南北通风好，满两年，保养好，前后看花园，住家安静,488,万,单价61804元/平米,润恒尚园 
31.37,简装,有电梯,低楼层(共10层)2002年建板塔结合,4,八卦岭,0,南,11个月以前,1室0厅,满五年，红本在手，税费少，朝南看花园，业主诚心卖,190,万,单价60568元/平米,翠馨居花园 
79.88,精装,有电梯,高楼层(共33层)2013年建板塔结合,55,龙岗中心城,0,东南,10个月以前,2室1厅,国香尚居、经典二房户型、朝南看小区花园、采光好,263,万,单价32925元/平米,国香尚居 
69.96,精装,有电梯,低楼层(共35层)2000年建板塔结合,86,皇岗,0,西北,10个月以前,2室2厅,皇御苑大2房 户型方正 大社区 有绿化 诚心卖 看房方便,400,万,单价57176元/平米,皇御苑一期 
71.88,精装,无电梯,高楼层(共7层)1989年建板塔结合,1,新秀,0,南,7天以前,3室1厅,深港新村3房满五唯一，朝南向3房，诚心出售,325,万,单价45215元/平米,深港新村 
125.49,毛坯,有电梯,低楼层(共31层)2013年建板塔结合,4,龙岗中心城,7,南 北,一年前,4室1厅,龙岗区 百合盛世 毛坯大四房两卫 南北通透业主诚售,469,万,单价37374元/平米,百合盛世 
76.38,精装,有电梯,高楼层(共34层)2009年建塔楼,13,大运新城,7,南 北,8个月以前,3室1厅,中海康城花园  3房    采光好  业主诚心出售,350,万,单价45824元/平米,中海康城国际一期 
120.52,精装,有电梯,低楼层(共31层)2000年建板塔结合,8,百仕达,7,北 东北,8个月以前,3室1厅,万事达名苑 大三房 精装修 采光视野好 随时看房,595,万,单价49370元/平米,万事达名苑 
85.59,精装,有电梯,低楼层(共30层)1992年建板塔结合,8,黄贝岭,0,北,1个月以前,3室1厅,文华花园高层精装三居室，可直接拎包入住，业主诚售,335,万,单价39141元/平米,文华花园 
87,精装,有电梯,中楼层(共31层)2016年建板塔结合,9,布吉南岭,40,东南,5个月以前,3室2厅,此房满两年，业主诚心卖，装修保养好，安静不吵,400,万,单价45978元/平米,万科公园里三期 
39.66,精装,有电梯,20层2003年建塔楼,18,南山中心,39,西,4个月以前,1室1厅,11号线南山地铁口 好来居复式1房 使用率高 满3年,305,万,单价76904元/平米,好来居 
141.65,毛坯,有电梯,低楼层(共29层)2010年建塔楼,40,大运新城,30,南 北,一年前,4室2厅,大四房 朝南不临街 正对小区园林景观 南北通透,866,万,单价61137元/平米,阳光天健城 
42.85,简装,有电梯,中楼层(共11层)1999年建塔楼,14,福田保税区,42,北,1个月以前,1室1厅,精装一房一厅，花园小区，人车分流,320,万,单价74680元/平米,宝瑞轩 
71.7,精装,有电梯,低楼层(共9层)2004年建板塔结合,16,布吉大芬,36,西南,1个月以前,2室2厅,中翠花园精装修的两房两厅双阳台，满五唯一。,290,万,单价40447元/平米,中翠花园 
86,精装,有电梯,中楼层(共17层)2000年建板塔结合,16,竹子林,20,南,2个月以前,3室1厅,侨城东金海燕花园，刚需三房，户型方正，安静向园心,768,万,单价89303元/平米,金海燕花园 
65.92,简装,有电梯,低楼层(共11层)2002年建板塔结合,39,布吉大芬,202,东北,2个月以前,2室2厅,布吉大芬地铁口 桂芳园二期 方正两房 安静看泳池,285,万,单价43235元/平米,桂芳园二期 
59.85,精装,有电梯,中楼层(共21层)2009年建板塔结合,21,梅林关,0,东南,11个月以前,2室2厅,上河坊 精心设计 精装两房 拎包入住,458,万,单价76525元/平米,书香门第上河坊 
65.13,精装,有电梯,高楼层(共11层)2003年建塔楼,3,龙岗中心城,1,南,11个月以前,2室2厅,龙岗禾田世居 标准两房 朝南看花园,295,万,单价45295元/平米,禾田世居 
102.61,简装,有电梯,中楼层(共29层)2007年建塔楼,6,布吉石芽岭,1,南,10个月以前,3室1厅,中海怡瑞山居 大三房 户型方正 视野开阔,410,万,单价39958元/平米,中海怡瑞山居 
120.42,精装,有电梯,高楼层(共18层)1999年建板塔结合,2,南山中心,0,东南 南,6天以前,3室1厅,南山地铁口 天源大厦 精装三房 朝南向 配套完善,585,万,单价48580元/平米,天源大厦 
104,其他,有电梯,中楼层(共9层)2000年建板塔结合,4,前海,2,南,6天以前,3室2厅,星海名城阔绰三房两卫 精装修 安静不吵,680,万,单价65385元/平米,星海名城一期一组团 
89.1,精装,有电梯,高楼层(共30层)2015年建板楼,147,红山,8,东南,一年前,3室2厅,满二年，户型方正，朝南向，视野好,560,万,单价62851元/平米,卓越皇后道 
104.91,简装,有电梯,中楼层(共12层)2001年建板楼,24,梅林,14,南,8个月以前,3室2厅,朝南向安静看小区，大平面3房，满五年，户型方正！,630,万,单价60052元/平米,林海山庄 
105.97,精装,有电梯,低楼层(共9层)2000年建板塔结合,21,前海,10,南,8个月以前,4室2厅,前海自贸区 星海一期 4房2卫通透 电梯楼层 个税免征,715,万,单价67472元/平米,星海名城一期一组团 
76.08,其他,无电梯,高楼层(共8层)2003年建板楼,6,龙华中心,7,东南,1个月以前,2室1厅,龙华地铁口，桦润馨居精装两房。,320,万,单价42061元/平米,桦润馨居 
75.91,简装,有电梯,中楼层(共16层)2003年建板楼,2,黄贝岭,0,东南,1个月以前,2室1厅,翠竹地铁站小复式，看房方便，业主急卖,410,万,单价54012元/平米,海洋大厦 
89.63,简装,有电梯,低楼层(共18层)2006年建板塔结合,19,布吉关,30,东北,4个月以前,3室2厅,信义五期 双阳台实用户型 满两年红本 业主诚心出售,415,万,单价46302元/平米,信义假日名城五期A逸翠园 
49.25,精装,有电梯,中楼层(共31层)2003年建板塔结合,34,南山中心,52,东,4个月以前,1室1厅,1号线和11号线双地铁口，满五年，正南一房一厅高楼层,295,万,单价59899元/平米,时代骄子大厦 
80.23,简装,有电梯,中楼层(共35层)2005年建板塔结合,131,赤尾,44,西南,一年前,3室1厅,京基开发，地铁口物业，花园式社区，正规大三房,538,万,单价67058元/平米,京基御景华城 
88.62,精装,有电梯,高楼层(共32层)2012年建板塔结合,82,龙岗中心城,44,东南,11个月以前,4室2厅,万科清林径 高楼层4房 朝南看花园 红本在手，诚心出售,325,万,单价36674元/平米,万科清林径 
82.51,简装,有电梯,低楼层(共34层)1996年建板塔结合,9,科技园,25,南,1个月以前,2室2厅,户型方正 地铁口物业 单价低 配套完善 南外大,465,万,单价56357元/平米,深南花园 
61.02,精装,有电梯,高楼层(共33层)2004年建板塔结合,12,布心,27,南,1个月以前,2室1厅,畔山之所 独享清风 满五唯一 正南高层看洪湖公园,348,万,单价57031元/平米,雍翠华府 
59.07,简装,有电梯,中楼层(共28层)2010年建板塔结合,32,福田保税区,56,西南,2个月以前,2室1厅,看香港海景，满五唯一，红本在手,425,万,单价71949元/平米,红树绿洲 
75.6,精装,有电梯,高楼层(共9层)2002年建板塔结合,128,龙华中心,41,东南,2个月以前,2室1厅,美丽365花园满五唯一 红本在手 精装修 保养好,338,万,单价44709元/平米,美丽365花园 
123.8,精装,有电梯,低楼层(共28层)2008年建板塔结合,55,坂田,0,南,11个月以前,3室1厅,万科城四期 精装三房 满二年朝南向 诚心出售方便看房,570,万,单价46043元/平米,万科城四期 
88.58,精装,有电梯,高楼层(共31层)2011年建板塔结合,35,红山,0,南,11个月以前,3室2厅,88平使用面积，通透三房，花园中间位置，高层带储物间,550,万,单价62091元/平米,金地上塘道二期 
66.35,简装,有电梯,低楼层(共33层)2011年建塔楼,9,红山,0,东南,10个月以前,2室2厅,水榭春天三期两房 满五年 业主着急出售,495,万,单价74605元/平米,莱蒙水榭春天三期 
87.02,简装,有电梯,中楼层(共9层)2001年建板塔结合,0,后海,0,北,6天以前,3室2厅,满五唯一，看小区中庭小三房，户型方正采光好,800,万,单价91933元/平米,碧海天家园 
79.15,精装,有电梯,高楼层(共29层)2004年建板塔结合,17,华强北,0,东,8个月以前,3室1厅,华强北地铁口 高楼层采光通风好华富莲花北,520,万,单价65699元/平米,东方时代广场 
87.64,精装,有电梯,高楼层(共29层)2014年建板楼,34,深圳湾,0,东北,8个月以前,3室1厅,满2年，红本，高楼层看海景，不会被遮挡，客厅通透,1650,万,单价188271元/平米,翡翠海岸 
92,精装,有电梯,低楼层(共33层)1996年建板塔结合,3,新洲,15,东北,1个月以前,3室2厅,2房改3房户型 东北向 高楼层 无遮挡,460,万,单价50000元/平米,新洲大厦 
78.35,精装,有电梯,低楼层(共30层)1999年建板塔结合,10,布吉关,35,东南,4个月以前,3室1厅,客厅光线充足，户型方正实用，卧室阳台，视线没有遮挡,275,万,单价35099元/平米,龙珠花园 
99.98,精装,有电梯,低楼层(共33层)2002年建板塔结合,119,南山中心,70,南 西南,11个月以前,3室2厅,地铁11号线旁三房，满五红本 带花园社区,580,万,单价58012元/平米,万象新园 
89.2,毛坯,有电梯,低楼层(共34层)2015年建板塔结合,15,龙岗中心城,35,东南,10个月以前,3室2厅,此房满两年，朝东南，厅出阳台，通风采光好，居住舒适,310,万,单价34754元/平米,麓园 
64.92,精装,有电梯,中楼层(共31层)2009年建板塔结合,45,西乡,34,西南,2个月以前,2室2厅,满五唯一红本在手，购房成本低，西南朝向可拧包入住,395,万,单价60845元/平米,金港华庭 
95.48,精装,有电梯,中楼层(共11层)2005年建塔楼,11,红山,1,东南,11个月以前,3室2厅,带电梯的精装保养好的三房，业主自住保养好诚售,475,万,单价49749元/平米,日出印象二期 
120.6,简装,有电梯,低楼层(共22层)2009年建板塔结合,0,西乡,0,东,5天以前,4室2厅,此房满五唯一   带大平台  业主急售,1180,万,单价97845元/平米,锦明花园 
83.77,精装,有电梯,中楼层(共26层)2005年建板塔结合,77,春风路,8,东 东南,8个月以前,3室1厅,罗湖 国贸 大面积三房  满五年唯一红本税费少,345,万,单价41185元/平米,天俊大厦 
175.49,精装,有电梯,低楼层(共30层)2005年建塔楼,6,香蜜湖,8,南,1个月以前,4室2厅,香域中yang精装4房 户型方正  安静 看香蜜公园,2900,万,单价165252元/平米,香域中央花园 
150.1,精装,有电梯,高楼层(共34层)2003年建板塔结合,1,上下沙,14,西南,1个月以前,4室1厅,经典跃式 主力户型 大阳台 看海景,1130,万,单价75284元/平米,万科金域蓝湾二期 
88.47,简装,无电梯,中楼层(共7层)1999年建板塔结合,17,布吉关,58,东南,3个月以前,3室2厅,朝南大3房户型方正 实用面积大楼层好，业主很诚心出售,330,万,单价37301元/平米,荣超花园 
88.84,精装,有电梯,低楼层(共39层)2016年建塔楼,13,坂田,44,西南,3个月以前,4室2厅,原值高 税费低 有钥匙随看房 西南向 厅出阳台 诚心售,625,万,单价70352元/平米,信义嘉御山5期 
131.04,毛坯,有电梯,低楼层(共30层)2014年建板塔结合,16,红山,7,南 北,7个月以前,5室1厅,单证大5房，毛坯，诚心出售。满5唯一,1190,万,单价90812元/平米,金亨利首府 
88.04,毛坯,有电梯,中楼层(共31层)2016年建塔楼,23,大运新城,119,东南,1个月以前,3室2厅,业主诚信出售。红本在手。厅出阳台！户型方正！,460,万,单价52249元/平米,颐安都会中央二期 
70.3,精装,无电梯,高楼层(共7层)1997年建板楼,20,西丽,11,西南,10个月以前,3室2厅,7号线桃源村站 精装三房 业主诚心出售,425,万,单价60456元/平米,桃源村一期 
96.95,简装,有电梯,高楼层(共18层)2005年建板塔结合,6,科技园,17,南,31天以前,3室2厅,满五年唯一 正南向 地铁口近南外科华和万象天地,1050,万,单价108304元/平米,英伦名苑三期 
109.06,简装,有电梯,中楼层(共25层)2003年建塔楼,7,福田保税区,17,东南 南,28天以前,3室2厅,保税区帝港海湾豪园高层东南向阳光三房，业主诚心出售,668,万,单价61251元/平米,帝港海湾豪园 
82.98,精装,有电梯,低楼层(共34层)1996年建板塔结合,12,科技园,17,南,28天以前,2室2厅,科技园深大地铁口物业，南向两房随时可看,480,万,单价57846元/平米,深南花园 
97.07,精装,有电梯,中楼层(共15层)2000年建板塔结合,4,科技园,11,东 南 北,26天以前,4室2厅,科技园4房！方正高层高使用率+小区少有东南北通透格局,770,万,单价79325元/平米,豪方花园 
89.04,精装,有电梯,低楼层(共32层)2010年建板塔结合,31,梅林关,76,东南,3个月以前,3室2厅,万科三房，东南向，精装修可做四房,690,万,单价77494元/平米,万科金域华府 
86.53,精装,有电梯,高楼层(共32层)2017年建暂无数据,37,黄贝岭,23,东南,3个月以前,3室2厅,靖轩豪苑东南向大三房，黄贝岭，精装,528,万,单价61020元/平米,靖轩豪苑 
120.85,精装,无电梯,中楼层(共4层)2009年建板塔结合,41,碧海,10,南,6个月以前,3室2厅,前排独栋花园洋房，140平米使用面积，客厅6米够大开间,850,万,单价70336元/平米,泰华阳光海小区 
120.09,简装,有电梯,低楼层(共40层)2004年建板塔结合,15,黄贝岭,8,南,6个月以前,4室2厅,怡泰大厦 东向大四房 看东湖水库和梧桐山,550,万,单价45799元/平米,怡泰大厦 
65.3,精装,有电梯,高楼层(共28层)2005年建板塔结合,34,上下沙,131,南,1个月以前,2室1厅,花好园地铁口物业  看房有钥匙 红本在手 看花园,470,万,单价71976元/平米,花好园 
83.94,精装,有电梯,中楼层(共17层)2016年建板塔结合,5,布心,37,东 南,1个月以前,2室1厅,看房方便  满了2年，户型方正，业主诚心出售,420,万,单价50036元/平米,宝丰苑 
74.35,简装,有电梯,高楼层(共9层)2004年建板塔结合,77,布吉关,5,南 北,10个月以前,4室2厅,理想家园复式四房，华润万象汇，百鸽笼站,395,万,单价53128元/平米,理想家园 
49.21,精装,有电梯,高楼层(共34层)2012年建板塔结合,45,科技园,23,南,9个月以前,2室1厅,松坪村三期朝南看沙河公园俩房诚意出售,380,万,单价77221元/平米,松坪村西区三期 
64.13,精装,有电梯,低楼层(共24层)2003年建塔楼,56,螺岭,22,南,9个月以前,2室1厅,居家东南向二房、业主自住、看房随时约。,465,万,单价72509元/平米,金城华庭 
93.52,精装,有电梯,低楼层(共22层)2004年建板塔结合,5,布吉大芬,12,东南,24天以前,3室1厅,优质3房 东南向 满5唯一 装修好 业主自住 有心卖,370,万,单价39564元/平米,康达尔花园四期 
75.56,精装,有电梯,低楼层(共27层)2015年建板塔结合,68,蛇口,52,西南,3个月以前,2室1厅,山海津 精装两房 三阳台 满五年不唯一 诚心出售,470,万,单价62203元/平米,山海津 
81.07,精装,有电梯,中楼层(共34层)2015年建板塔结合,115,龙岗中心城,81,西北,3个月以前,3室1厅,麓园 3室1厅 305万,305,万,单价37622元/平米,麓园 
81,精装,有电梯,高楼层(共30层)2013年建板塔结合,22,西乡,42,东南,2个月以前,3室2厅,中信领 航 安静楼栋，户型通透采光好，看房方便。,478,万,单价59013元/平米,中信领航 
95.09,精装,有电梯,低楼层(共32层)2003年建板塔结合,28,皇岗,2,西南,5个月以前,3室2厅,皇岗公园旁 精装3房 户型方正,645,万,单价67831元/平米,皇庭彩园 
